x;y;z
-11.02;9.99079;-10.9844
-11.0223;9.99075;-10.9843
-11.0246;9.9907;-10.9842
-11.027;9.99066;-10.9842
-11.0293;9.99062;-10.9841
-11.0316;9.99058;-10.984
-11.034;9.99053;-10.9839
-11.0363;9.99049;-10.9839
-11.0386;9.99045;-10.9838
-11.041;9.99041;-10.9837
-11.0433;9.99036;-10.9837
-11.0456;9.99032;-10.9836
-11.048;9.99028;-10.9835
-11.0503;9.99023;-10.9834
-11.0526;9.99019;-10.9834
-11.0549;9.99015;-10.9833
-11.0573;9.9901;-10.9832
-11.0596;9.99006;-10.9831
-11.0619;9.99002;-10.9831
-11.0643;9.98997;-10.983
-11.0666;9.98993;-10.9829
-11.0689;9.98988;-10.9828
-11.0713;9.98984;-10.9828
-11.0736;9.9898;-10.9827
-11.0759;9.98975;-10.9826
-11.0782;9.98971;-10.9825
-11.0806;9.98966;-10.9825
-11.0829;9.98962;-10.9824
-11.0852;9.98957;-10.9823
-11.0876;9.98953;-10.9822
-11.0899;9.98948;-10.9822
-11.0922;9.98944;-10.9821
-11.0945;9.98939;-10.982
-11.0969;9.98935;-10.9819
-11.0992;9.9893;-10.9819
-11.1015;9.98926;-10.9818
-11.1039;9.98921;-10.9817
-11.1062;9.98917;-10.9816
-11.1085;9.98912;-10.9815
-11.1108;9.98908;-10.9815
-11.1132;9.98903;-10.9814
-11.1155;9.98899;-10.9813
-11.1178;9.98894;-10.9812
-11.1201;9.98889;-10.9812
-11.1225;9.98885;-10.9811
-11.1248;9.9888;-10.981
-11.1271;9.98876;-10.9809
-11.1295;9.98871;-10.9808
-11.1318;9.98866;-10.9808
-11.1341;9.98862;-10.9807
-11.1364;9.98857;-10.9806
-11.1388;9.98852;-10.9805
-11.1411;9.98848;-10.9804
-11.1434;9.98843;-10.9804
-11.1457;9.98838;-10.9803
-11.1481;9.98833;-10.9802
-11.1504;9.98829;-10.9801
-11.1527;9.98824;-10.98
-11.155;9.98819;-10.98
-11.1574;9.98815;-10.9799
-11.1597;9.9881;-10.9798
-11.162;9.98805;-10.9797
-11.1643;9.988;-10.9796
-11.1666;9.98795;-10.9796
-11.169;9.98791;-10.9795
-11.1713;9.98786;-10.9794
-11.1736;9.98781;-10.9793
-11.1759;9.98776;-10.9792
-11.1783;9.98771;-10.9791
-11.1806;9.98767;-10.9791
-11.1829;9.98762;-10.979
-11.1852;9.98757;-10.9789
-11.1875;9.98752;-10.9788
-11.1899;9.98747;-10.9787
-11.1922;9.98742;-10.9787
-11.1945;9.98737;-10.9786
-11.1968;9.98732;-10.9785
-11.1992;9.98728;-10.9784
-11.2015;9.98723;-10.9783
-11.2038;9.98718;-10.9782
-11.2061;9.98713;-10.9782
-11.2084;9.98708;-10.9781
-11.2108;9.98703;-10.978
-11.2131;9.98698;-10.9779
-11.2154;9.98693;-10.9778
-11.2177;9.98688;-10.9777
-11.22;9.98683;-10.9776
-11.2224;9.98678;-10.9776
-11.2247;9.98673;-10.9775
-11.227;9.98668;-10.9774
