x;y;z
3.13173e-05;-11.1729;-12.7828
3.13193e-05;-11.173;-12.7828
3.13213e-05;-11.173;-12.7829
3.13233e-05;-11.1731;-12.783
3.13252e-05;-11.1731;-12.783
3.13272e-05;-11.1731;-12.7831
3.13292e-05;-11.1732;-12.7831
3.13312e-05;-11.1732;-12.7832
3.13331e-05;-11.1733;-12.7833
3.13351e-05;-11.1733;-12.7833
3.13371e-05;-11.1734;-12.7834
3.13391e-05;-11.1734;-12.7834
3.1341e-05;-11.1735;-12.7835
3.1343e-05;-11.1735;-12.7836
3.1345e-05;-11.1736;-12.7836
3.1347e-05;-11.1736;-12.7837
3.13489e-05;-11.1737;-12.7837
3.13509e-05;-11.1737;-12.7838
3.13529e-05;-11.1738;-12.7839
3.13549e-05;-11.1738;-12.7839
3.13568e-05;-11.1738;-12.784
3.13588e-05;-11.1739;-12.784
3.13608e-05;-11.1739;-12.7841
3.13628e-05;-11.174;-12.7842
3.13647e-05;-11.174;-12.7842
3.13667e-05;-11.1741;-12.7843
3.13687e-05;-11.1741;-12.7844
3.13707e-05;-11.1742;-12.7844
3.13726e-05;-11.1742;-12.7845
3.13746e-05;-11.1743;-12.7845
3.13766e-05;-11.1743;-12.7846
3.13786e-05;-11.1744;-12.7847
3.13805e-05;-11.1744;-12.7847
3.13825e-05;-11.1744;-12.7848
3.13845e-05;-11.1745;-12.7848
3.13865e-05;-11.1745;-12.7849
3.13884e-05;-11.1746;-12.785
3.13904e-05;-11.1746;-12.785
