x;y;z
-10.0157;-13.4032;-18.9214
-10.0158;-13.4033;-18.9215
-10.0158;-13.4033;-18.9216
-10.0158;-13.4034;-18.9217
-10.0159;-13.4035;-18.9218
-10.0159;-13.4035;-18.9219
-10.0159;-13.4036;-18.922
-10.016;-13.4037;-18.922
-10.016;-13.4037;-18.9221
-10.016;-13.4038;-18.9222
-10.016;-13.4039;-18.9223
-10.0161;-13.4039;-18.9224
-10.0161;-13.404;-18.9225
-10.0161;-13.404;-18.9226
-10.0162;-13.4041;-18.9227
-10.0162;-13.4042;-18.9228
-10.0162;-13.4042;-18.9229
-10.0163;-13.4043;-18.923
-10.0163;-13.4044;-18.923
-10.0163;-13.4044;-18.9231
-10.0163;-13.4045;-18.9232
-10.0164;-13.4046;-18.9233
-10.0164;-13.4046;-18.9234
-10.0164;-13.4047;-18.9235
-10.0165;-13.4048;-18.9236
-10.0165;-13.4048;-18.9237
-10.0165;-13.4049;-18.9238
-10.0166;-13.405;-18.9239
-10.0166;-13.405;-18.924
-10.0166;-13.4051;-18.9241
-10.0167;-13.4052;-18.9241
-10.0167;-13.4052;-18.9242
-10.0167;-13.4053;-18.9243
-10.0167;-13.4053;-18.9244
-10.0168;-13.4054;-18.9245
-10.0168;-13.4055;-18.9246
-10.0168;-13.4055;-18.9247
-10.0169;-13.4056;-18.9248
-10.0169;-13.4057;-18.9249
-10.0169;-13.4057;-18.925
-10.017;-13.4058;-18.9251
-10.017;-13.4059;-18.9252
-10.017;-13.4059;-18.9252
-10.017;-13.406;-18.9253
-10.0171;-13.4061;-18.9254
-10.0171;-13.4061;-18.9255
-10.0171;-13.4062;-18.9256
-10.0172;-13.4063;-18.9257
-10.0172;-13.4063;-18.9258
-10.0172;-13.4064;-18.9259
-10.0173;-13.4064;-18.926
-10.0173;-13.4065;-18.9261
-10.0173;-13.4066;-18.9262
-10.0174;-13.4066;-18.9263
-10.0174;-13.4067;-18.9263
-10.0174;-13.4068;-18.9264
-10.0174;-13.4068;-18.9265
