x;y;z
10;-11.1734;-12.7834
10;-11.1735;-12.7835
10;-11.1735;-12.7836
10;-11.1736;-12.7836
10;-11.1736;-12.7837
10;-11.1737;-12.7837
10;-11.1737;-12.7838
10;-11.1738;-12.7839
10;-11.1738;-12.7839
10;-11.1738;-12.784
10;-11.1739;-12.784
10;-11.1739;-12.7841
10;-11.174;-12.7842
10;-11.174;-12.7842
10;-11.1741;-12.7843
10;-11.1741;-12.7844
10;-11.1742;-12.7844
10;-11.1742;-12.7845
10;-11.1743;-12.7845
10;-11.1743;-12.7846
10;-11.1744;-12.7847
10;-11.1744;-12.7847
10;-11.1744;-12.7848
10;-11.1745;-12.7848
10;-11.1745;-12.7849
10;-11.1746;-12.785
10;-11.1746;-12.785
10;-11.1747;-12.7851
10;-11.1747;-12.7851
10;-11.1748;-12.7852
10;-11.1748;-12.7853
10;-11.1749;-12.7853
10;-11.1749;-12.7854
10;-11.175;-12.7854
10;-11.175;-12.7855
10;-11.175;-12.7856
10;-11.1751;-12.7856
10;-11.1751;-12.7857
10;-11.1752;-12.7858
10;-11.1752;-12.7858
10;-11.1753;-12.7859
10;-11.1753;-12.7859
10;-11.1754;-12.786
10;-11.1754;-12.7861
10;-11.1755;-12.7861
10;-11.1755;-12.7862
10;-11.1756;-12.7862
10;-11.1756;-12.7863
10;-11.1756;-12.7864
10;-11.1757;-12.7864
10;-11.1757;-12.7865
10;-11.1758;-12.7865
10;-11.1758;-12.7866
10;-11.1759;-12.7867
10;-11.1759;-12.7867
10;-11.176;-12.7868
10;-11.176;-12.7868
10;-11.1761;-12.7869
10;-11.1761;-12.787
10;-11.1762;-12.787
10;-11.1762;-12.7871
10;-11.1763;-12.7871
10;-11.1763;-12.7872
10;-11.1763;-12.7873
10;-11.1764;-12.7873
10;-11.1764;-12.7874
10;-11.1765;-12.7875
10;-11.1765;-12.7875
10;-11.1766;-12.7876
10;-11.1766;-12.7876
10;-11.1767;-12.7877
10;-11.1767;-12.7878
10;-11.1768;-12.7878
10;-11.1768;-12.7879
10;-11.1769;-12.7879
10;-11.1769;-12.788
10;-11.1769;-12.7881
10;-11.177;-12.7881
10;-11.177;-12.7882
10;-11.1771;-12.7882
10;-11.1771;-12.7883
10;-11.1772;-12.7884
10;-11.1772;-12.7884
10;-11.1773;-12.7885
10;-11.1773;-12.7885
10;-11.1774;-12.7886
10;-11.1774;-12.7887
10;-11.1775;-12.7887
10;-11.1775;-12.7888
10;-11.1775;-12.7889
10;-11.1776;-12.7889
10;-11.1776;-12.789
10;-11.1777;-12.789
10;-11.1777;-12.7891
10;-11.1778;-12.7892
10;-11.1778;-12.7892
10;-11.1779;-12.7893
10;-11.1779;-12.7893
10;-11.178;-12.7894
10;-11.178;-12.7895
10;-11.1781;-12.7895
10;-11.1781;-12.7896
10;-11.1782;-12.7896
10;-11.1782;-12.7897
10;-11.1782;-12.7898
10;-11.1783;-12.7898
10;-11.1783;-12.7899
10;-11.1784;-12.7899
10;-11.1784;-12.79
10;-11.1785;-12.7901
10;-11.1785;-12.7901
10;-11.1786;-12.7902
10;-11.1786;-12.7903
10;-11.1787;-12.7903
10;-11.1787;-12.7904
10;-11.1788;-12.7904
10;-11.1788;-12.7905
10;-11.1788;-12.7906
10;-11.1789;-12.7906
10;-11.1789;-12.7907
10;-11.179;-12.7907
10;-11.179;-12.7908
10;-11.1791;-12.7909
10;-11.1791;-12.7909
10;-11.1792;-12.791
10;-11.1792;-12.791
10;-11.1793;-12.7911
10;-11.1793;-12.7912
10;-11.1794;-12.7912
10;-11.1794;-12.7913
10;-11.1794;-12.7913
10;-11.1795;-12.7914
10;-11.1795;-12.7915
10;-11.1796;-12.7915
10;-11.1796;-12.7916
10;-11.1797;-12.7917
10;-11.1797;-12.7917
10;-11.1798;-12.7918
10;-11.1798;-12.7918
10;-11.1799;-12.7919
10;-11.1799;-12.792
10;-11.18;-12.792
10;-11.18;-12.7921
10;-11.1801;-12.7921
10;-11.1801;-12.7922
10;-11.1801;-12.7923
10;-11.1802;-12.7923
10;-11.1802;-12.7924
10;-11.1803;-12.7924
10;-11.1803;-12.7925
10;-11.1804;-12.7926
10;-11.1804;-12.7926
10;-11.1805;-12.7927
10;-11.1805;-12.7927
10;-11.1806;-12.7928
10;-11.1806;-12.7929
10;-11.1807;-12.7929
10;-11.1807;-12.793
10;-11.1807;-12.793
10;-11.1808;-12.7931
10;-11.1808;-12.7932
10;-11.1809;-12.7932
10;-11.1809;-12.7933
10;-11.181;-12.7934
10;-11.181;-12.7934
10;-11.1811;-12.7935
10;-11.1811;-12.7935
10;-11.1812;-12.7936
10;-11.1812;-12.7937
10;-11.1813;-12.7937
10;-11.1813;-12.7938
10;-11.1813;-12.7938
10;-11.1814;-12.7939
10;-11.1814;-12.794
10;-11.1815;-12.794
10;-11.1815;-12.7941
10;-11.1816;-12.7941
10;-11.1816;-12.7942
10;-11.1817;-12.7943
10;-11.1817;-12.7943
10;-11.1818;-12.7944
10;-11.1818;-12.7944
10;-11.1819;-12.7945
10;-11.1819;-12.7946
10;-11.182;-12.7946
10;-11.182;-12.7947
10;-11.182;-12.7948
10;-11.1821;-12.7948
10;-11.1821;-12.7949
10;-11.1822;-12.7949
10;-11.1822;-12.795
10;-11.1823;-12.7951
10;-11.1823;-12.7951
10;-11.1824;-12.7952
10;-11.1824;-12.7952
10;-11.1825;-12.7953
10;-11.1825;-12.7954
10;-11.1826;-12.7954
10;-11.1826;-12.7955
10;-11.1826;-12.7955
10;-11.1827;-12.7956
10;-11.1827;-12.7957
10;-11.1828;-12.7957
10;-11.1828;-12.7958
10;-11.1829;-12.7958
10;-11.1829;-12.7959
10;-11.183;-12.796
10;-11.183;-12.796
10;-11.1831;-12.7961
10;-11.1831;-12.7962
10;-11.1832;-12.7962
10;-11.1832;-12.7963
10;-11.1833;-12.7963
10;-11.1833;-12.7964
10;-11.1833;-12.7965
10;-11.1834;-12.7965
10;-11.1834;-12.7966
10;-11.1835;-12.7966
10;-11.1835;-12.7967
10;-11.1836;-12.7968
10;-11.1836;-12.7968
10;-11.1837;-12.7969
10;-11.1837;-12.7969
10;-11.1838;-12.797
10;-11.1838;-12.7971
10;-11.1839;-12.7971
10;-11.1839;-12.7972
10;-11.1839;-12.7972
10;-11.184;-12.7973
10;-11.184;-12.7974
10;-11.1841;-12.7974
10;-11.1841;-12.7975
10;-11.1842;-12.7976
10;-11.1842;-12.7976
10;-11.1843;-12.7977
10;-11.1843;-12.7977
10;-11.1844;-12.7978
10;-11.1844;-12.7979
10;-11.1845;-12.7979
10;-11.1845;-12.798
10;-11.1846;-12.798
10;-11.1846;-12.7981
10;-11.1846;-12.7982
10;-11.1847;-12.7982
10;-11.1847;-12.7983
10;-11.1848;-12.7983
10;-11.1848;-12.7984
10;-11.1849;-12.7985
10;-11.1849;-12.7985
10;-11.185;-12.7986
10;-11.185;-12.7986
10;-11.1851;-12.7987
10;-11.1851;-12.7988
10;-11.1852;-12.7988
10;-11.1852;-12.7989
10;-11.1852;-12.799
10;-11.1853;-12.799
10;-11.1853;-12.7991
10;-11.1854;-12.7991
10;-11.1854;-12.7992
10;-11.1855;-12.7993
10;-11.1855;-12.7993
10;-11.1856;-12.7994
10;-11.1856;-12.7994
10;-11.1857;-12.7995
10;-11.1857;-12.7996
10;-11.1858;-12.7996
10;-11.1858;-12.7997
10;-11.1858;-12.7997
10;-11.1859;-12.7998
10;-11.1859;-12.7999
10;-11.186;-12.7999
10;-11.186;-12.8
10;-11.1861;-12.8001
10;-11.1861;-12.8001
10;-11.1862;-12.8002
10;-11.1862;-12.8002
10;-11.1863;-12.8003
10;-11.1863;-12.8004
10;-11.1864;-12.8004
10;-11.1864;-12.8005
10;-11.1865;-12.8005
10;-11.1865;-12.8006
10;-11.1865;-12.8007
10;-11.1866;-12.8007
10;-11.1866;-12.8008
10;-11.1867;-12.8008
10;-11.1867;-12.8009
10;-11.1868;-12.801
10;-11.1868;-12.801
10;-11.1869;-12.8011
10;-11.1869;-12.8011
10;-11.187;-12.8012
10;-11.187;-12.8013
10;-11.1871;-12.8013
10;-11.1871;-12.8014
10;-11.1871;-12.8015
10;-11.1872;-12.8015
10;-11.1872;-12.8016
10;-11.1873;-12.8016
10;-11.1873;-12.8017
10;-11.1874;-12.8018
10;-11.1874;-12.8018
10;-11.1875;-12.8019
10;-11.1875;-12.8019
10;-11.1876;-12.802
10;-11.1876;-12.8021
10;-11.1877;-12.8021
10;-11.1877;-12.8022
10;-11.1878;-12.8022
10;-11.1878;-12.8023
10;-11.1878;-12.8024
10;-11.1879;-12.8024
10;-11.1879;-12.8025
10;-11.188;-12.8025
10;-11.188;-12.8026
10;-11.1881;-12.8027
10;-11.1881;-12.8027
10;-11.1882;-12.8028
10;-11.1882;-12.8029
10;-11.1883;-12.8029
10;-11.1883;-12.803
10;-11.1884;-12.803
10;-11.1884;-12.8031
10;-11.1885;-12.8032
10;-11.1885;-12.8032
10;-11.1885;-12.8033
10;-11.1886;-12.8033
10;-11.1886;-12.8034
10;-11.1887;-12.8035
10;-11.1887;-12.8035
10;-11.1888;-12.8036
10;-11.1888;-12.8036
