xA;yA;zA;xB;yB;zB;xC;yC;zC
0;79.203;0;3.3298;79.0097;3.72485;-3.3298;79.0097;-3.72485
0;79.2107;0;3.29985;79.0128;3.75141;-3.29985;79.0128;-3.75141
0;79.2184;0;3.26969;79.0161;3.77773;-3.26969;79.0161;-3.77773
0;79.226;0;3.23932;79.0197;3.8038;-3.23932;79.0197;-3.8038
0;79.2337;0;3.20874;79.0234;3.82963;-3.20874;79.0234;-3.82963
0;79.2413;0;3.17795;79.0274;3.85522;-3.17795;79.0274;-3.85522
0;79.2488;0;3.14696;79.0316;3.88056;-3.14696;79.0316;-3.88056
0;79.2564;0;3.11577;79.036;3.90565;-3.11577;79.036;-3.90565
0;79.2639;0;3.08438;79.0406;3.93048;-3.08438;79.0406;-3.93048
0;79.2715;0;3.05279;79.0454;3.95507;-3.05279;79.0454;-3.95507
0;79.2789;0;3.02101;79.0505;3.9794;-3.02101;79.0505;-3.9794
0;79.2864;0;2.98903;79.0559;4.00348;-2.98903;79.0559;-4.00348
0;79.2939;0;2.95685;79.0614;4.0273;-2.95685;79.0614;-4.0273
0;79.3013;0;2.92449;79.0672;4.05086;-2.92449;79.0672;-4.05086
0;79.3087;0;2.89194;79.0732;4.07416;-2.89194;79.0732;-4.07416
0;79.316;0;2.85921;79.0795;4.0972;-2.85921;79.0795;-4.0972
0;79.3234;0;2.82629;79.086;4.11998;-2.82629;79.086;-4.11998
0;79.3307;0;2.79319;79.0928;4.14249;-2.79319;79.0928;-4.14249
0;79.338;0;2.75991;79.0998;4.16473;-2.75991;79.0998;-4.16473
0;79.3453;0;2.72646;79.107;4.18671;-2.72646;79.107;-4.18671
0;79.3525;0;2.69282;79.1145;4.20842;-2.69282;79.1145;-4.20842
0;79.3598;0;2.65902;79.1223;4.22986;-2.65902;79.1223;-4.22986
0;79.367;0;2.62505;79.1302;4.25103;-2.62505;79.1302;-4.25103
0;79.3742;0;2.5909;79.1384;4.27193;-2.5909;79.1384;-4.27193
0;79.3813;0;2.55659;79.1469;4.29255;-2.55659;79.1469;-4.29255
0;79.3884;0;2.52212;79.1556;4.31289;-2.52212;79.1556;-4.31289
0;79.3955;0;2.48748;79.1645;4.33296;-2.48748;79.1645;-4.33296
0;79.4026;0;2.45269;79.1737;4.35275;-2.45269;79.1737;-4.35275
0;79.4097;0;2.41774;79.1831;4.37226;-2.41774;79.1831;-4.37226
0;79.4167;0;2.38263;79.1928;4.39149;-2.38263;79.1928;-4.39149
0;79.4237;0;2.34737;79.2026;4.41044;-2.34737;79.2026;-4.41044
0;79.4307;0;2.31195;79.2127;4.42911;-2.31195;79.2127;-4.42911
0;79.4377;0;2.27639;79.223;4.44749;-2.27639;79.223;-4.44749
0;79.4446;0;2.24069;79.2336;4.46558;-2.24069;79.2336;-4.46558
0;79.4516;0;2.20484;79.2443;4.48339;-2.20484;79.2443;-4.48339
0;79.4585;0;2.16885;79.2553;4.50091;-2.16885;79.2553;-4.50091
0;79.4654;0;2.13272;79.2665;4.51814;-2.13272;79.2665;-4.51814
0;79.4722;0;2.09645;79.2778;4.53508;-2.09645;79.2778;-4.53508
0;79.4791;0;2.06005;79.2894;4.55174;-2.06005;79.2894;-4.55174
0;79.4859;0;2.02351;79.3012;4.56809;-2.02351;79.3012;-4.56809
0;79.4927;0;1.98685;79.3132;4.58416;-1.98685;79.3132;-4.58416
0;79.4995;0;1.95005;79.3253;4.59993;-1.95005;79.3253;-4.59993
0;79.5062;0;1.91314;79.3376;4.61541;-1.91314;79.3376;-4.61541
0;79.513;0;1.8761;79.3501;4.63059;-1.8761;79.3501;-4.63059
0;79.5197;0;1.83894;79.3628;4.64547;-1.83894;79.3628;-4.64547
0;79.5264;0;1.80166;79.3756;4.66005;-1.80166;79.3756;-4.66005
0;79.5331;0;1.76426;79.3886;4.67434;-1.76426;79.3886;-4.67434
0;79.5398;0;1.72676;79.4017;4.68832;-1.72676;79.4017;-4.68832
0;79.5465;0;1.68914;79.415;4.70201;-1.68914;79.415;-4.70201
0;79.5532;0;1.65141;79.4284;4.71539;-1.65141;79.4284;-4.71539
0;79.5598;0;1.61358;79.4419;4.72847;-1.61358;79.4419;-4.72847
0;79.5664;0;1.57564;79.4555;4.74124;-1.57564;79.4555;-4.74124
0;79.5731;0;1.5376;79.4693;4.75371;-1.5376;79.4693;-4.75371
0;79.5797;0;1.49947;79.4832;4.76588;-1.49947;79.4832;-4.76588
0;79.5863;0;1.46124;79.4971;4.77774;-1.46124;79.4971;-4.77774
0;79.5929;0;1.42291;79.5112;4.78929;-1.42291;79.5112;-4.78929
0;79.5995;0;1.38449;79.5254;4.80054;-1.38449;79.5254;-4.80054
0;79.606;0;1.34599;79.5396;4.81148;-1.34599;79.5396;-4.81148
0;79.6126;0;1.30739;79.5539;4.82211;-1.30739;79.5539;-4.82211
0;79.6192;0;1.26872;79.5682;4.83243;-1.26872;79.5682;-4.83243
0;79.6257;0;1.22996;79.5826;4.84244;-1.22996;79.5826;-4.84244
0;79.6323;0;1.19112;79.5971;4.85214;-1.19112;79.5971;-4.85214
0;79.6388;0;1.15221;79.6115;4.86152;-1.15221;79.6115;-4.86152
0;79.6454;0;1.11322;79.6261;4.8706;-1.11322;79.6261;-4.8706
0;79.6519;0;1.07416;79.6406;4.87936;-1.07416;79.6406;-4.87936
0;79.6585;0;1.03503;79.6551;4.88781;-1.03503;79.6551;-4.88781
0;79.665;0;0.99584;79.6697;4.89595;-0.99584;79.6697;-4.89595
0;79.6716;0;0.956581;79.6842;4.90377;-0.956581;79.6842;-4.90377
0;79.6781;0;0.917262;79.6987;4.91128;-0.917262;79.6987;-4.91128
0;79.6847;0;0.877883;79.7132;4.91847;-0.877883;79.7132;-4.91847
0;79.6912;0;0.838448;79.7277;4.92534;-0.838448;79.7277;-4.92534
0;79.6978;0;0.79896;79.7422;4.9319;-0.79896;79.7422;-4.9319
0;79.7043;0;0.75942;79.7565;4.93815;-0.75942;79.7565;-4.93815
0;79.7109;0;0.719831;79.7709;4.94407;-0.719831;79.7709;-4.94407
0;79.7175;0;0.680196;79.7852;4.94968;-0.680196;79.7852;-4.94968
0;79.7241;0;0.640518;79.7994;4.95497;-0.640518;79.7994;-4.95497
0;79.7306;0;0.600798;79.8135;4.95995;-0.600798;79.8135;-4.95995
0;79.7372;0;0.56104;79.8276;4.9646;-0.56104;79.8276;-4.9646
0;79.7438;0;0.521245;79.8415;4.96894;-0.521245;79.8415;-4.96894
0;79.7505;0;0.481418;79.8554;4.97295;-0.481418;79.8554;-4.97295
0;79.7571;0;0.441559;79.8691;4.97665;-0.441559;79.8691;-4.97665
0;79.7637;0;0.401672;79.8827;4.98003;-0.401672;79.8827;-4.98003
0;79.7704;0;0.361759;79.8963;4.98309;-0.361759;79.8963;-4.98309
0;79.777;0;0.321824;79.9096;4.98583;-0.321824;79.9096;-4.98583
0;79.7837;0;0.281867;79.9229;4.98825;-0.281867;79.9229;-4.98825
0;79.7904;0;0.241892;79.936;4.99034;-0.241892;79.936;-4.99034
0;79.7971;0;0.201902;79.9489;4.99212;-0.201902;79.9489;-4.99212
0;79.8038;0;0.161899;79.9617;4.99358;-0.161899;79.9617;-4.99358
0;79.8106;0;0.121885;79.9744;4.99472;-0.121885;79.9744;-4.99472
0;79.8173;0;0.0818638;79.9868;4.99553;-0.0818638;79.9868;-4.99553
0;79.8241;0;0.0418371;79.9991;4.99603;-0.0418371;79.9991;-4.99603
0;79.8309;0;0.00180777;80.0112;4.99621;-0.00180777;80.0112;-4.99621
0;79.8377;0;-0.0382217;80.0232;4.99606;0.0382217;80.0232;-4.99606
0;79.8445;0;-0.0782487;80.0349;4.99559;0.0782487;80.0349;-4.99559
0;79.8514;0;-0.118271;80.0465;4.99481;0.118271;80.0465;-4.99481
0;79.8582;0;-0.158285;80.0578;4.9937;0.158285;80.0578;-4.9937
0;79.8651;0;-0.198289;80.0689;4.99227;0.198289;80.0689;-4.99227
0;79.872;0;-0.238281;80.0799;4.99052;0.238281;80.0799;-4.99052
0;79.8789;0;-0.278257;80.0906;4.98845;0.278257;80.0906;-4.98845
0;79.8859;0;-0.318215;80.1011;4.98607;0.318215;80.1011;-4.98607
0;79.8929;0;-0.358153;80.1114;4.98336;0.358153;80.1114;-4.98336
0;79.8999;0;-0.398068;80.1214;4.98033;0.398068;80.1214;-4.98033
0;79.9069;0;-0.437958;80.1313;4.97698;0.437958;80.1313;-4.97698
0;79.9139;0;-0.477819;80.1409;4.97331;0.477819;80.1409;-4.97331
0;79.921;0;-0.517649;80.1502;4.96932;0.517649;80.1502;-4.96932
0;79.9281;0;-0.557447;80.1594;4.96502;0.557447;80.1594;-4.96502
0;79.9352;0;-0.597208;80.1683;4.96039;0.597208;80.1683;-4.96039
0;79.9423;0;-0.636932;80.1769;4.95545;0.636932;80.1769;-4.95545
0;79.9495;0;-0.676614;80.1854;4.95018;0.676614;80.1854;-4.95018
0;79.9566;0;-0.716253;80.1935;4.9446;0.716253;80.1935;-4.9446
0;79.9639;0;-0.755846;80.2015;4.93871;0.755846;80.2015;-4.93871
0;79.9711;0;-0.79539;80.2092;4.93249;0.79539;80.2092;-4.93249
0;79.9783;0;-0.834883;80.2166;4.92596;0.834883;80.2166;-4.92596
0;79.9856;0;-0.874323;80.2238;4.91911;0.874323;80.2238;-4.91911
0;79.9929;0;-0.913707;80.2308;4.91195;0.913707;80.2308;-4.91195
0;80.0002;0;-0.953032;80.2375;4.90447;0.953032;80.2375;-4.90447
0;80.0076;0;-0.992295;80.244;4.89668;0.992295;80.244;-4.89668
0;80.015;0;-1.0315;80.2502;4.88857;1.0315;80.2502;-4.88857
0;80.0224;0;-1.07063;80.2562;4.88015;1.07063;80.2562;-4.88015
0;80.0298;0;-1.10969;80.262;4.87142;1.10969;80.262;-4.87142
0;80.0373;0;-1.14869;80.2675;4.86237;1.14869;80.2675;-4.86237
0;80.0447;0;-1.18761;80.2728;4.85301;1.18761;80.2728;-4.85301
0;80.0522;0;-1.22645;80.2778;4.84334;1.22645;80.2778;-4.84334
0;80.0597;0;-1.26522;80.2826;4.83336;1.26522;80.2826;-4.83336
0;80.0673;0;-1.3039;80.2872;4.82306;1.3039;80.2872;-4.82306
0;80.0748;0;-1.3425;80.2916;4.81246;1.3425;80.2916;-4.81246
0;80.0824;0;-1.38102;80.2957;4.80155;1.38102;80.2957;-4.80155
0;80.09;0;-1.41944;80.2997;4.79033;1.41944;80.2997;-4.79033
0;80.0977;0;-1.45778;80.3034;4.77881;1.45778;80.3034;-4.77881
0;80.1053;0;-1.49602;80.3069;4.76697;1.49602;80.3069;-4.76697
0;80.113;0;-1.53416;80.3102;4.75483;1.53416;80.3102;-4.75483
0;80.1207;0;-1.57221;80.3133;4.74239;1.57221;80.3133;-4.74239
0;80.1284;0;-1.61015;80.3162;4.72964;1.61015;80.3162;-4.72964
0;80.1361;0;-1.64799;80.3189;4.71659;1.64799;80.3189;-4.71659
0;80.1439;0;-1.68573;80.3214;4.70323;1.68573;80.3214;-4.70323
0;80.1516;0;-1.72336;80.3237;4.68957;1.72336;80.3237;-4.68957
0;80.1594;0;-1.76087;80.3259;4.67562;1.76087;80.3259;-4.67562
0;80.1672;0;-1.79828;80.3279;4.66136;1.79828;80.3279;-4.66136
0;80.175;0;-1.83557;80.3297;4.6468;1.83557;80.3297;-4.6468
0;80.1829;0;-1.87274;80.3313;4.63194;1.87274;80.3313;-4.63194
0;80.1907;0;-1.90979;80.3329;4.61679;1.90979;80.3329;-4.61679
0;80.1986;0;-1.94672;80.3342;4.60134;1.94672;80.3342;-4.60134
0;80.2065;0;-1.98352;80.3354;4.5856;1.98352;80.3354;-4.5856
0;80.2143;0;-2.0202;80.3365;4.56956;2.0202;80.3365;-4.56956
0;80.2222;0;-2.05674;80.3375;4.55322;2.05674;80.3375;-4.55322
0;80.2302;0;-2.09316;80.3384;4.5366;2.09316;80.3384;-4.5366
0;80.2381;0;-2.12944;80.3391;4.51968;2.12944;80.3391;-4.51968
0;80.246;0;-2.16558;80.3397;4.50248;2.16558;80.3397;-4.50248
0;80.254;0;-2.20158;80.3403;4.48498;2.20158;80.3403;-4.48498
0;80.2619;0;-2.23745;80.3407;4.4672;2.23745;80.3407;-4.4672
0;80.2699;0;-2.27317;80.3411;4.44913;2.27317;80.3411;-4.44913
0;80.2779;0;-2.30874;80.3414;4.43077;2.30874;80.3414;-4.43077
0;80.2858;0;-2.34416;80.3416;4.41213;2.34416;80.3416;-4.41213
0;80.2938;0;-2.37944;80.3418;4.39321;2.37944;80.3418;-4.39321
0;80.3018;0;-2.41456;80.3419;4.374;2.41456;80.3419;-4.374
0;80.3098;0;-2.44953;80.342;4.35452;2.44953;80.342;-4.35452
0;80.3178;0;-2.48434;80.3421;4.33475;2.48434;80.3421;-4.33475
0;80.3258;0;-2.51899;80.3421;4.31471;2.51899;80.3421;-4.31471
0;80.3338;0;-2.55348;80.3421;4.29439;2.55348;80.3421;-4.29439
0;80.3418;0;-2.5878;80.3421;4.27379;2.5878;80.3421;-4.27379
0;80.3498;0;-2.62196;80.3421;4.25292;2.62196;80.3421;-4.25292
0;80.3578;0;-2.65595;80.3421;4.23178;2.65595;80.3421;-4.23178
0;80.3658;0;-2.68977;80.3421;4.21036;2.68977;80.3421;-4.21036
0;80.3738;0;-2.72342;80.3422;4.18868;2.72342;80.3422;-4.18868
0;80.3818;0;-2.75689;80.3423;4.16672;2.75689;80.3423;-4.16672
0;80.3898;0;-2.79018;80.3424;4.1445;2.79018;80.3424;-4.1445
0;80.3977;0;-2.8233;80.3426;4.12201;2.8233;80.3426;-4.12201
0;80.4057;0;-2.85623;80.3428;4.09926;2.85623;80.3428;-4.09926
0;80.4137;0;-2.88899;80.3431;4.07624;2.88899;80.3431;-4.07624
0;80.4217;0;-2.92155;80.3435;4.05297;2.92155;80.3435;-4.05297
0;80.4296;0;-2.95393;80.3439;4.02943;2.95393;80.3439;-4.02943
0;80.4376;0;-2.98612;80.3444;4.00563;2.98612;80.3444;-4.00563
0;80.4455;0;-3.01812;80.3451;3.98158;3.01812;80.3451;-3.98158
0;80.4534;0;-3.04992;80.3458;3.95727;3.04992;80.3458;-3.95727
0;80.4613;0;-3.08153;80.3466;3.93271;3.08153;80.3466;-3.93271
0;80.4692;0;-3.11294;80.3476;3.90789;3.11294;80.3476;-3.90789
0;80.4771;0;-3.14415;80.3487;3.88283;3.14415;80.3487;-3.88283
0;80.485;0;-3.17516;80.3499;3.85751;3.17516;80.3499;-3.85751
0;80.4929;0;-3.20596;80.3512;3.83195;3.20596;80.3512;-3.83195
0;80.5007;0;-3.23656;80.3527;3.80614;3.23656;80.3527;-3.80614
0;80.5086;0;-3.26695;80.3544;3.78009;3.26695;80.3544;-3.78009
0;80.5164;0;-3.29713;80.3562;3.75379;3.29713;80.3562;-3.75379
0;80.5242;0;-3.3271;80.3582;3.72726;3.3271;80.3582;-3.72726
0;80.532;0;-3.35686;80.3603;3.70048;3.35686;80.3603;-3.70048
0;80.5397;0;-3.3864;80.3626;3.67347;3.3864;80.3626;-3.67347
0;80.5475;0;-3.41572;80.3651;3.64622;3.41572;80.3651;-3.64622
0;80.5552;0;-3.44483;80.3678;3.61873;3.44483;80.3678;-3.61873
0;80.5629;0;-3.47371;80.3707;3.59102;3.47371;80.3707;-3.59102
0;80.5706;0;-3.50237;80.3738;3.56307;3.50237;80.3738;-3.56307
0;80.5783;0;-3.53081;80.3771;3.5349;3.53081;80.3771;-3.5349
0;80.5859;0;-3.55901;80.3805;3.5065;3.55901;80.3805;-3.5065
0;80.5936;0;-3.58699;80.3842;3.47787;3.58699;80.3842;-3.47787
0;80.6012;0;-3.61474;80.3882;3.44902;3.61474;80.3882;-3.44902
0;80.6088;0;-3.64226;80.3923;3.41995;3.64226;80.3923;-3.41995
0;80.6163;0;-3.66955;80.3966;3.39066;3.66955;80.3966;-3.39066
0;80.6239;0;-3.69659;80.4012;3.36115;3.69659;80.4012;-3.36115
0;80.6314;0;-3.7234;80.406;3.33142;3.7234;80.406;-3.33142
0;80.6389;0;-3.74998;80.411;3.30148;3.74998;80.411;-3.30148
0;80.6464;0;-3.77631;80.4163;3.27133;3.77631;80.4163;-3.27133
0;80.6538;0;-3.8024;80.4218;3.24097;3.8024;80.4218;-3.24097
0;80.6612;0;-3.82824;80.4275;3.2104;3.82824;80.4275;-3.2104
0;80.6686;0;-3.85384;80.4335;3.17963;3.85384;80.4335;-3.17963
0;80.676;0;-3.87919;80.4397;3.14865;3.87919;80.4397;-3.14865
0;80.6834;0;-3.90429;80.4462;3.11747;3.90429;80.4462;-3.11747
0;80.6907;0;-3.92915;80.4529;3.08609;3.92915;80.4529;-3.08609
0;80.698;0;-3.95374;80.4598;3.05451;3.95374;80.4598;-3.05451
0;80.7053;0;-3.97809;80.467;3.02274;3.97809;80.467;-3.02274
0;80.7126;0;-4.00218;80.4744;2.99077;4.00218;80.4744;-2.99077
0;80.7198;0;-4.02601;80.4821;2.9586;4.02601;80.4821;-2.9586
0;80.727;0;-4.04959;80.49;2.92625;4.04959;80.49;-2.92625
0;80.7342;0;-4.0729;80.4982;2.89371;4.0729;80.4982;-2.89371
0;80.7413;0;-4.09596;80.5066;2.86099;4.09596;80.5066;-2.86099
0;80.7485;0;-4.11875;80.5152;2.82808;4.11875;80.5152;-2.82808
0;80.7556;0;-4.14127;80.5241;2.79499;4.14127;80.5241;-2.79499
0;80.7627;0;-4.16353;80.5332;2.76172;4.16353;80.5332;-2.76172
0;80.7697;0;-4.18553;80.5426;2.72827;4.18553;80.5426;-2.72827
0;80.7768;0;-4.20725;80.5522;2.69465;4.20725;80.5522;-2.69465
0;80.7838;0;-4.22871;80.562;2.66086;4.22871;80.562;-2.66086
0;80.7908;0;-4.24989;80.572;2.62689;4.24989;80.572;-2.62689
0;80.7978;0;-4.2708;80.5823;2.59276;4.2708;80.5823;-2.59276
0;80.8047;0;-4.29143;80.5928;2.55846;4.29143;80.5928;-2.55846
0;80.8117;0;-4.31179;80.6035;2.52399;4.31179;80.6035;-2.52399
0;80.8186;0;-4.33188;80.6144;2.48936;4.33188;80.6144;-2.48936
0;80.8254;0;-4.35168;80.6255;2.45458;4.35168;80.6255;-2.45458
0;80.8323;0;-4.37121;80.6369;2.41963;4.37121;80.6369;-2.41963
0;80.8392;0;-4.39045;80.6484;2.38453;4.39045;80.6484;-2.38453
0;80.846;0;-4.40942;80.6601;2.34928;4.40942;80.6601;-2.34928
0;80.8528;0;-4.4281;80.672;2.31388;4.4281;80.672;-2.31388
0;80.8596;0;-4.44649;80.6841;2.27832;4.44649;80.6841;-2.27832
0;80.8664;0;-4.4646;80.6964;2.24263;4.4646;80.6964;-2.24263
0;80.8731;0;-4.48243;80.7089;2.20678;4.48243;80.7089;-2.20678
0;80.8799;0;-4.49997;80.7215;2.1708;4.49997;80.7215;-2.1708
0;80.8866;0;-4.51721;80.7343;2.13468;4.51721;80.7343;-2.13468
0;80.8933;0;-4.53417;80.7472;2.09842;4.53417;80.7472;-2.09842
0;80.9;0;-4.55084;80.7603;2.06202;4.55084;80.7603;-2.06202
0;80.9066;0;-4.56721;80.7735;2.02549;4.56721;80.7735;-2.02549
0;80.9133;0;-4.58329;80.7869;1.98884;4.58329;80.7869;-1.98884
0;80.92;0;-4.59908;80.8004;1.95205;4.59908;80.8004;-1.95205
0;80.9266;0;-4.61457;80.814;1.91514;4.61457;80.814;-1.91514
0;80.9332;0;-4.62977;80.8278;1.87811;4.62977;80.8278;-1.87811
0;80.9398;0;-4.64467;80.8416;1.84095;4.64467;80.8416;-1.84095
0;80.9464;0;-4.65927;80.8555;1.80368;4.65927;80.8555;-1.80368
0;80.953;0;-4.67357;80.8696;1.76629;4.67357;80.8696;-1.76629
0;80.9596;0;-4.68757;80.8837;1.72879;4.68757;80.8837;-1.72879
0;80.9662;0;-4.70127;80.8979;1.69118;4.70127;80.8979;-1.69118
0;80.9728;0;-4.71467;80.9122;1.65346;4.71467;80.9122;-1.65346
0;80.9793;0;-4.72776;80.9265;1.61563;4.72776;80.9265;-1.61563
0;80.9859;0;-4.74056;80.9409;1.5777;4.74056;80.9409;-1.5777
0;80.9925;0;-4.75304;80.9553;1.53967;4.75304;80.9553;-1.53967
0;80.999;0;-4.76523;80.9698;1.50154;4.76523;80.9698;-1.50154
0;81.0056;0;-4.7771;80.9843;1.46331;4.7771;80.9843;-1.46331
0;81.0121;0;-4.78867;80.9989;1.42499;4.78867;80.9989;-1.42499
0;81.0187;0;-4.79994;81.0134;1.38658;4.79994;81.0134;-1.38658
0;81.0252;0;-4.81089;81.0279;1.34808;4.81089;81.0279;-1.34808
0;81.0318;0;-4.82154;81.0425;1.30949;4.82154;81.0425;-1.30949
0;81.0383;0;-4.83188;81.057;1.27081;4.83188;81.057;-1.27081
0;81.0448;0;-4.8419;81.0715;1.23206;4.8419;81.0715;-1.23206
0;81.0514;0;-4.85162;81.086;1.19323;4.85162;81.086;-1.19323
0;81.058;0;-4.86102;81.1005;1.15432;4.86102;81.1005;-1.15432
0;81.0645;0;-4.87012;81.1149;1.11534;4.87012;81.1149;-1.11534
0;81.0711;0;-4.8789;81.1292;1.07628;4.8789;81.1292;-1.07628
0;81.0776;0;-4.88736;81.1435;1.03716;4.88736;81.1435;-1.03716
0;81.0842;0;-4.89552;81.1577;0.997966;4.89552;81.1577;-0.997966
0;81.0908;0;-4.90335;81.1719;0.958711;4.90335;81.1719;-0.958711
0;81.0974;0;-4.91088;81.186;0.919395;4.91088;81.186;-0.919395
0;81.104;0;-4.91809;81.1999;0.880019;4.91809;81.1999;-0.880019
0;81.1106;0;-4.92498;81.2138;0.840588;4.92498;81.2138;-0.840588
0;81.1172;0;-4.93156;81.2276;0.801102;4.93156;81.2276;-0.801102
0;81.1239;0;-4.93782;81.2412;0.761565;4.93782;81.2412;-0.761565
0;81.1305;0;-4.94376;81.2548;0.721979;4.94376;81.2548;-0.721979
0;81.1372;0;-4.94939;81.2682;0.682346;4.94939;81.2682;-0.682346
0;81.1439;0;-4.9547;81.2815;0.64267;4.9547;81.2815;-0.64267
0;81.1505;0;-4.95969;81.2946;0.602952;4.95969;81.2946;-0.602952
0;81.1572;0;-4.96436;81.3076;0.563196;4.96436;81.3076;-0.563196
0;81.164;0;-4.96871;81.3204;0.523404;4.96871;81.3204;-0.523404
0;81.1707;0;-4.97275;81.3331;0.483578;4.97275;81.3331;-0.483578
0;81.1774;0;-4.97646;81.3456;0.443721;4.97646;81.3456;-0.443721
0;81.1842;0;-4.97986;81.3579;0.403836;4.97986;81.3579;-0.403836
0;81.191;0;-4.98293;81.3701;0.363924;4.98293;81.3701;-0.363924
0;81.1978;0;-4.98569;81.3821;0.32399;4.98569;81.3821;-0.32399
0;81.2046;0;-4.98813;81.3939;0.284034;4.98813;81.3939;-0.284034
0;81.2115;0;-4.99024;81.4055;0.24406;4.99024;81.4055;-0.24406
0;81.2183;0;-4.99204;81.4168;0.204071;4.99204;81.4168;-0.204071
0;81.2252;0;-4.99351;81.428;0.164068;4.99351;81.428;-0.164068
0;81.2321;0;-4.99467;81.439;0.124055;4.99467;81.439;-0.124055
0;81.239;0;-4.9955;81.4498;0.0840343;4.9955;81.4498;-0.0840343
0;81.246;0;-4.99602;81.4603;0.0440079;4.99602;81.4603;-0.0440079
0;81.2529;0;-4.99621;81.4707;0.00397861;4.99621;81.4707;-0.00397861
0;81.2599;0;-4.99608;81.4808;-0.0360509;4.99608;81.4808;0.0360509
0;81.2669;0;-4.99563;81.4907;-0.0760781;4.99563;81.4907;0.0760781
0;81.274;0;-4.99486;81.5003;-0.1161;4.99486;81.5003;0.1161
0;81.281;0;-4.99377;81.5098;-0.156115;4.99377;81.5098;0.156115
0;81.2881;0;-4.99236;81.519;-0.19612;4.99236;81.519;0.19612
0;81.2952;0;-4.99063;81.5279;-0.236112;4.99063;81.5279;0.236112
0;81.3023;0;-4.98858;81.5366;-0.276089;4.98858;81.5366;0.276089
0;81.3095;0;-4.98621;81.5451;-0.316049;4.98621;81.5451;0.316049
0;81.3167;0;-4.98351;81.5533;-0.355988;4.98351;81.5533;0.355988
0;81.3239;0;-4.9805;81.5613;-0.395904;4.9805;81.5613;0.395904
0;81.3311;0;-4.97717;81.5691;-0.435795;4.97717;81.5691;0.435795
0;81.3383;0;-4.97352;81.5766;-0.475658;4.97352;81.5766;0.475658
0;81.3456;0;-4.96955;81.5839;-0.51549;4.96955;81.5839;0.51549
0;81.3529;0;-4.96526;81.5909;-0.555289;4.96526;81.5909;0.555289
0;81.3602;0;-4.96065;81.5977;-0.595053;4.96065;81.5977;0.595053
0;81.3676;0;-4.95572;81.6042;-0.634778;4.95572;81.6042;0.634778
0;81.375;0;-4.95048;81.6105;-0.674462;4.95048;81.6105;0.674462
0;81.3823;0;-4.94492;81.6165;-0.714104;4.94492;81.6165;0.714104
0;81.3898;0;-4.93903;81.6224;-0.753699;4.93903;81.6224;0.753699
0;81.3972;0;-4.93284;81.6279;-0.793246;4.93284;81.6279;0.793246
0;81.4047;0;-4.92632;81.6333;-0.832742;4.92632;81.6333;0.832742
0;81.4122;0;-4.91949;81.6384;-0.872185;4.91949;81.6384;0.872185
0;81.4197;0;-4.91235;81.6432;-0.911572;4.91235;81.6432;0.911572
0;81.4272;0;-4.90489;81.6479;-0.9509;4.90489;81.6479;0.9509
0;81.4348;0;-4.89711;81.6523;-0.990167;4.89711;81.6523;0.990167
0;81.4423;0;-4.88902;81.6565;-1.02937;4.88902;81.6565;1.02937
0;81.45;0;-4.88061;81.6605;-1.06851;4.88061;81.6605;1.06851
0;81.4576;0;-4.8719;81.6642;-1.10758;4.8719;81.6642;1.10758
0;81.4652;0;-4.86287;81.6678;-1.14657;4.86287;81.6678;1.14657
0;81.4729;0;-4.85352;81.6711;-1.1855;4.85352;81.6711;1.1855
0;81.4806;0;-4.84387;81.6743;-1.22435;4.84387;81.6743;1.22435
0;81.4883;0;-4.8339;81.6772;-1.26312;4.8339;81.6772;1.26312
0;81.496;0;-4.82363;81.68;-1.3018;4.82363;81.68;1.3018
0;81.5037;0;-4.81304;81.6825;-1.34041;4.81304;81.6825;1.34041
0;81.5115;0;-4.80215;81.6849;-1.37893;4.80215;81.6849;1.37893
0;81.5193;0;-4.79095;81.6871;-1.41736;4.79095;81.6871;1.41736
0;81.5271;0;-4.77944;81.6891;-1.4557;4.77944;81.6891;1.4557
0;81.5349;0;-4.76762;81.691;-1.49394;4.76762;81.691;1.49394
0;81.5427;0;-4.7555;81.6927;-1.53209;4.7555;81.6927;1.53209
0;81.5506;0;-4.74307;81.6942;-1.57015;4.74307;81.6942;1.57015
0;81.5584;0;-4.73034;81.6956;-1.6081;4.73034;81.6956;1.6081
0;81.5663;0;-4.7173;81.6969;-1.64594;4.7173;81.6969;1.64594
0;81.5742;0;-4.70396;81.698;-1.68369;4.70396;81.698;1.68369
0;81.5821;0;-4.69032;81.699;-1.72132;4.69032;81.699;1.72132
0;81.59;0;-4.67638;81.6999;-1.75884;4.67638;81.6999;1.75884
0;81.5979;0;-4.66213;81.7007;-1.79625;4.66213;81.7007;1.79625
0;81.6059;0;-4.64759;81.7013;-1.83355;4.64759;81.7013;1.83355
0;81.6138;0;-4.63275;81.7019;-1.87073;4.63275;81.7019;1.87073
0;81.6218;0;-4.61762;81.7024;-1.90778;4.61762;81.7024;1.90778
0;81.6297;0;-4.60218;81.7027;-1.94472;4.60218;81.7027;1.94472
0;81.6377;0;-4.58645;81.7031;-1.98153;4.58645;81.7031;1.98153
0;81.6457;0;-4.57043;81.7033;-2.01821;4.57043;81.7033;2.01821
0;81.6537;0;-4.55411;81.7035;-2.05476;4.55411;81.7035;2.05476
0;81.6616;0;-4.5375;81.7036;-2.09119;4.5375;81.7036;2.09119
